user_id,registration_date,country,platform,acquisition_channel
U000637,2025-09-01,DE,PC,App Store
U000638,2026-03-11,GB,iOS,TikTok
U000639,2026-05-13,KR,Android,Organic
U000640,2025-10-28,FR,PC,YouTube
U000641,2025-08-18,GB,Andriod,Organic
U000642,2025-11-07,ES,iOS,Google Ads
U000643,2025-08-18,GB,Android,Organic
U000644,2025-08-02,FR,Android,TikTok
U000645,2026-02-04,DE,Android,Referral
U000646,2026-07-09,PL,Android,Referral
U000647,2025-11-13,JP,Android,Google Ads
U000648,2025-08-10,US,Android,Google Ads
U000649,2026-03-07,CN,Android,Referral
U000650,2025-11-07,PL,Android,App Store
U000651,2026-06-26,JP,Android,TikTok
U000652,2026-06-07,GB,iOS,Referral
U000653,2025-11-22,CN,iOS,TikTok
U000654,2026-04-04,US,iOS,TikTok
U000655,2025-08-18,JP,Android,Organic
U000656,2025-07-29,KR,iOS,App Store
U000657,2026-07-12,DE,iOS,Organic
U000658,2026-03-04,CN,iOS,TikTok
U000659,2025-08-04,GB,iOS,Organic
U000660,2025-12-02,DE,iOS,Google Ads
U000661,2025-10-08,IT,iOS,Organic
U000662,2026-05-19,JP,Android,Organic
U000663,2025-09-08,PL,Android,Referral
U000664,2025-07-26,US,iOS,Organic
U000665,2025-12-31,BR,Android,Organic
U000666,2025-09-07,BR,iOS,Referral
U000667,2026-02-23,JP,Android,App Store
U000668,2026-07-03,CA,PC,Organic
U000669,2025-10-18,PL,Android,YouTube
U000670,2025-10-25,,Android,Google Ads
U000671,2025-08-16,KR,iOS,Organic
U000672,2025-11-25,BR,PC,TikTok
U000673,2025-07-15,GB,Android,Google Ads
U000674,2025-10-20,PL,Android,TikTok
U000675,2025-09-28,DE,Android,Organic
U000676,2025-10-31,CN,Android,App Store
U000677,2025-12-12,FR,iOS,YouTube
U000678,2026-01-11,JP,iOS,TikTok
U000679,2026-01-01,CA,Android,App Store
U000680,2025-09-24,CN,iOS,Referral
U000681,2025-11-23,US,Android,App Store
U000682,2026-01-23,DE,Android,Google Ads
U000683,2025-09-06,BR,PC,Organic
U000684,2026-03-09,BR,PC,Google Ads
U000685,2026-04-02,PL,Android,Organic
U000686,2026-02-08,JP,Android,Organic
U000687,2025-08-13,FR,Android,Organic
U000688,2026-04-13,US,iOS,Google Ads
U000689,2025-07-21,CA,iOS,Organic
U000690,2026-07-06,KR,iOS,Google Ads
U000691,2026-01-14,BR,PC,Organic
U000692,2025-07-16,US,Android,Organic
U000693,2025-10-20,FR,iOS,YouTube
U000694,2025-08-12,PL,iOS,Organic
U000695,2025-08-04,KR,PC,Google Ads
U000696,2025-09-23,CN,iOS,TikTok
U000697,2025-07-13,ES,iOS,Referral
U000698,2025-10-13,JP,Android,Organic
U000699,2025-08-14,US,PC,Google Ads
U000700,2026-01-29,DE,iOS,TikTok
U000701,2025-10-10,KR,iOS,Organic
U000702,2025-12-12,PL,Android,Organic
U000703,2026-04-25,GB,PC,TikTok
U000704,2025-10-24,KR,iOS,Organic
U000705,2025-08-25,JP,PC,Referral
U000706,2025-08-07,CN,iOS,Organic
U000707,2025-12-07,JP,Android,TikTok
U000708,2025-12-17,KR,PC,TikTok
U000709,2025-11-20,PL,Android,Organic
U000710,2025-07-14,ES,iOS,Organic
U000711,2026-04-13,US,Android,Organic
U000712,2026-04-22,BR,iOS,Organic
U000713,2026-03-30,DE,Android,Organic
U000714,2025-08-04,KR,Android,Organic
U000715,2026-03-14,KR,iOS,TikTok
U000716,2026-06-17,US,iOS,Referral
U000717,2025-11-17,PL,iOS,Google Ads
U000718,2026-02-01,KR,iOS,Google Ads
U000719,2025-07-15,FR,Android,Organic
U000720,2025-10-08,DE,iOS,Organic
U000721,2026-05-18,PL,Android,Referral
U000722,2025-09-13,KR,Android,Google Ads
U000723,2026-01-19,DE,iOS,App Store
U000724,2025-11-15,CN,iOS,YouTube
U000725,2026-07-12,JP,iOS,Organic
U000726,2025-11-01,FR,Android,Organic
U000727,2026-06-06,PL,Android,Organic
U000728,2026-06-18,BR,iOS,Referral
U000729,2025-07-15,FR,PC,Referral
U000730,2026-06-12,US,Android,Organic
U000731,2025-12-30,US,iOS,Organic
U000732,2025-09-29,DE,iOS,YouTube
U000733,2025-07-29,JP,Android,YouTube
U000734,2025-07-15,FR,Android,TikTok
U000735,2025-12-19,DE,iOS,Organic
U000736,2025-08-01,FR,Android,App Store
U000737,2025-10-08,ES,Android,Google Ads
U000738,2026-02-24,JP,PC,TikTok
U000739,2025-07-26,ES,Android,TikTok
U000740,2025-10-15,PL,Android,Google Ads
U000741,2025-11-13,FR,Android,TikTok
U000742,2025-11-26,KR,iOS,TikTok
U000743,2026-04-29,PL,Android,YouTube
U000744,2026-02-18,US,iOS,YouTube
U000745,2026-05-05,GB,Android,YouTube
U000746,2026-06-06,KR,iOS,YouTube
U000747,2025-10-20,FR,iOS,Google Ads
U000748,2025-08-11,JP,Android,YouTube
U000749,2025-07-26,FR,Android,Google Ads
U000750,2025-11-09,CN,iOS,TikTok
U000751,2025-10-22,US,iOS,Google Ads
U000752,2025-07-23,KR,Android,TikTok
U000753,2025-11-06,GB,Android,Google Ads
U000754,2026-03-17,JP,iOS,Organic
U000755,2025-12-10,US,Android,Organic
U000756,2025-12-08,US,iOS,Organic
U000757,2025-09-14,GB,PC,YouTube
U000758,2025-08-25,CN,iOS,Google Ads
U000759,2026-05-16,US,iOS,App Store
U000760,2025-11-28,CN,iOS,Referral
U000761,2026-02-09,CA,iOS,Referral
U000762,2026-03-21,BR,iOS,App Store
U000763,2025-07-14,FR,Android,Referral
U000764,2026-02-21,US,PC,Organic
U000765,2026-03-22,BR,iOS,TikTok
U000766,2026-03-04,KR,PC,Google Ads
U000767,2025-10-30,US,Android,Referral
U000768,2026-01-16,KR,Android,Google Ads
U000769,2025-09-07,US,Android,TikTok
U000770,2025-08-29,GB,Android,YouTube
U000771,2026-05-29,PL,Android,Organic
U000772,2025-09-16,JP,iOS,TikTok
U000773,2025-07-14,US,iOS,YouTube
U000774,2026-02-01,GB,PC,App Store
U000775,2026-05-01,PL,Android,Google Ads
U000776,2025-07-16,US,Android,Google Ads
U000777,2026-07-08,US,Android,Google Ads
U000778,2025-07-23,US,iOS,Organic
U000779,2025-12-19,US,PC,Referral
U000780,2025-08-19,DE,iOS,TikTok
U000781,2025-10-02,GB,Android,YouTube
U000782,2026-03-08,GB,PC,Google Ads
U000783,2025-08-19,GB,iOS,YouTube
U000784,2026-03-27,FR,iOS,Google Ads
U000785,2026-05-09,PL,Android,Organic
U000786,2026-03-19,PL,Android,Organic
U000787,2026-07-10,DE,iOS,TikTok
U000788,2025-07-13,JP,Android,Referral
U000789,2025-08-11,CN,Android,Organic
U000790,2025-07-18,KR,Android,Organic
U000791,2025-08-25,BR,PC,Google Ads
U000792,2025-09-20,US,PC,Organic
U000793,2025-08-05,ES,Android,Google Ads
U000794,2025-11-30,US,Android,Organic
U000795,2025-08-20,DE,Android,Google Ads
U000796,2026-06-12,IT,iOS,TikTok
U000797,2025-10-22,GB,iOS,App Store
U000798,2026-01-26,DE,Android,Google Ads
U000799,2025-07-27,DE,Android,Organic
U000800,2025-12-25,FR,Android,Google Ads
U000801,2025-07-24,DE,Android,TikTok
U000802,2026-05-18,JP,iOS,Google Ads
U000803,2025-07-25,CN,iOS,YouTube
U000804,2025-07-31,US,Android,Google Ads
U000805,2026-02-04,PL,PC,Google Ads
U000806,2025-11-04,US,Android,Referral
U000807,2026-06-07,JP,iOS,Google Ads
U000808,2026-03-05,CA,Android,Google Ads
U000809,2025-11-14,US,iOS,Referral
U000810,2026-03-20,GB,iOS,TikTok
U000811,2025-07-14,CN,iOS,TikTok
U000812,2025-08-12,ES,PC,Google Ads
U000813,2026-05-27,GB,iOS,Referral
U000814,2025-09-16,CN,Android,TikTok
U000815,2025-07-25,FR,Android,TikTok
U000816,2026-01-25,FR,iOS,Organic
U000817,2025-08-25,GB,PC,Organic
U000818,2026-06-06,JP,iOS,Google Ads
U000819,2025-09-29,KR,iOS,Google Ads
U000820,2025-08-09,PL,Android,TikTok
U000821,2025-12-06,FR,PC,Referral
U000822,2026-03-26,DE,iOS,YouTube
U000823,2025-10-23,FR,iOS,YouTube
U000824,2025-07-21,US,iOS,YouTube
U000825,2026-02-20,FR,Android,Organic
U000826,2025-08-06,BR,Android,Google Ads
U000827,2026-06-21,KR,Android,TikTok
U000828,2025-08-31,US,iOS,TikTok
U000829,2025-08-24,CN,Android,Organic
U000830,2026-02-26,CN,iOS,Organic
U000831,2025-12-29,GB,Android,App Store
U000832,2025-11-12,US,iOS,Google Ads
U000833,2025-09-10,FR,PC,Organic
U000834,2026-03-12,FR,Android,TikTok
U000835,2025-07-29,GB,Android,YouTube
U000836,2025-08-28,GB,Android,Google Ads
U000837,2025-09-13,KR,iOS,TikTok
U000838,2026-05-16,US,Android,Google Ads
U000839,2025-07-19,US,iOS,TikTok
U000840,2025-11-23,JP,Android,Google Ads
U000841,2025-08-08,DE,iOS,Google Ads
U000842,2025-09-27,KR,iOS,TikTok
U000843,2026-04-15,CN,Android,Organic
U000844,2026-02-22,CA,PC,Google Ads
U000845,2025-11-23,US,Android,Google Ads
U000846,2026-02-15,JP,PC,TikTok
U000847,2025-08-06,GB,PC,YouTube
U000848,2025-08-01,US,iOS,App Store
U000849,2025-07-18,DE,iOS,TikTok
U000850,2025-09-19,JP,iOS,Organic
U000851,2026-02-24,DE,iOS,Organic
U000852,2025-08-18,US,Android,Organic
U000853,2025-08-27,BR,iOS,Referral
U000854,2025-08-15,JP,iOS,YouTube
U000855,2026-02-21,US,iOS,Organic
U000856,2026-04-03,US,iOS,Google Ads
U000857,2026-06-21,CN,Android,Google Ads
U000858,2025-10-16,US,Android,Organic
U000859,2026-07-06,US,Android,Google Ads
U000860,2026-03-14,BR,PC,Google Ads
U000861,2026-06-02,IT,Android,TikTok
U000862,2025-09-15,KR,Android,TikTok
U000863,2026-07-04,US,PC,Organic
U000864,2026-05-17,KR,Android,Referral
U000865,2025-07-13,PL,iOS,YouTube
U000866,2025-08-07,JP,iOS,Organic
U000867,2025-10-24,CA,PC,Referral
U000868,2026-07-06,CN,iOS,Google Ads
U000869,2026-06-21,PL,Android,Organic
U000870,2026-06-21,FR,iOS,Organic
U000871,2025-11-28,JP,iOS,Organic
U000872,2026-05-27,FR,Android,App Store
U000873,2026-07-04,US,Android,Organic
U000874,2025-10-07,US,Android,Organic
U000875,2025-07-22,IT,PC,YouTube
U000876,2025-07-17,FR,Android,Google Ads
U000877,2026-02-02,DE,Android,Organic
U000878,2025-09-23,FR,iOS,Organic
U000879,2025-08-14,JP,PC,Google Ads
U000880,2026-04-24,US,Android,YouTube
U000881,2025-12-22,JP,iOS,Google Ads
U000882,2025-10-06,GB,iOS,Google Ads
U000883,2026-03-24,KR,PC,Google Ads
U000884,2026-01-02,BR,PC,Google Ads
U000885,2026-01-25,CN,iOS,App Store
U000886,2026-01-02,DE,Android,Referral
U000887,2025-08-09,CA,PC,YouTube
U000888,2026-06-30,US,Android,Organic
U000889,2026-05-15,CN,iOS,Organic
U000890,2026-06-16,GB,iOS,App Store
U000891,2025-08-26,CN,Android,Google Ads
U000892,2025-12-10,KR,iOS,Referral
U000893,2026-01-24,GB,PC,Google Ads
U000894,2026-05-03,US,Android,Google Ads
U000895,2025-09-30,FR,iOS,TikTok
U000896,2025-08-23,GB,Android,Referral
U000897,2025-07-15,DE,iOS,App Store
U000898,2025-07-16,US,iOS,YouTube
U000899,2025-10-20,CN,PC,TikTok
U000900,2025-09-11,PL,Android,YouTube
U000901,2025-08-25,BR,iOS,Organic
U000902,2025-10-02,CN,Android,YouTube
U000903,2025-09-10,JP,iOS,Google Ads
U000904,2026-04-26,JP,iOS,Organic
U000905,2026-04-02,CA,Android,TikTok
U000906,2025-11-25,CA,iOS,Organic
U000907,2025-09-27,KR,Android,Google Ads
U000908,2026-03-23,CN,Android,Referral
U000909,2025-09-05,JP,PC,App Store
U000910,2026-05-17,DE,PC,App Store
U000911,2025-07-26,US,Android,YouTube
U000912,2025-11-17,GB,iOS,TikTok
U000913,2026-03-31,JP,iOS,Organic
U000914,2025-09-24,CN,Android,Google Ads
U000915,2025-07-21,US,iOS,TikTok
U000916,2026-01-08,US,Android,Organic
U000917,2026-06-27,CA,iOS,TikTok
U000918,2025-08-24,FR,Android,Referral
U000919,2025-10-26,CN,iOS,Google Ads
U000920,2025-10-01,JP,Android,Referral
U000921,2026-05-05,US,Android,TikTok
U000922,2026-03-06,CN,PC,Organic
U000923,2026-03-12,US,iOS,Organic
U000924,2026-05-08,JP,iOS,Organic
U000925,2025-11-27,DE,iOS,Organic
U000926,2025-08-07,PL,Android,App Store
U000927,2025-08-20,GB,Android,Organic
U000928,2026-04-03,CN,Android,Google Ads
U000929,2026-02-20,DE,iOS,YouTube
U000930,2025-10-14,CN,iOS,Organic
U000931,2026-02-07,BR,Android,Organic
U000932,2025-08-22,US,Android,YouTube
U000933,2025-11-11,PL,Android,YouTube
U000934,2025-07-18,KR,iOS,TikTok
U000935,2026-01-20,FR,iOS,Referral
U000936,2025-07-14,CN,Android,Google Ads
U000937,2026-06-27,BR,iOS,Referral
U000938,2026-01-03,CN,Android,YouTube
U000939,2025-11-05,CN,Android,YouTube
U000940,2026-02-18,JP,Android,TikTok
U000941,2025-07-14,KR,PC,Organic
U000942,2026-01-20,GB,Android,Referral
U000943,2025-09-18,FR,Android,Organic
U000944,2026-03-19,US,Android,Google Ads
U000945,2026-03-28,JP,Android,Organic
U000946,2025-08-18,CN,Android,App Store
U000947,2025-07-14,DE,Android,YouTube
U000948,2025-10-04,GB,PC,Google Ads
U000949,2026-05-09,JP,Android,Google Ads
U000950,2026-02-24,BR,Android,Referral
U000951,2026-06-09,US,Android,TikTok
U000952,2025-07-23,US,Android,Google Ads
U000953,2025-11-15,JP,PC,Organic
U000954,2025-08-12,CN,Android,Organic
U000955,2025-10-15,US,PC,Google Ads
U000956,2026-06-05,PL,Android,Organic
U000957,2026-05-09,DE,iOS,App Store
U000958,2025-12-12,US,iOS,YouTube
U000959,2025-10-10,DE,PC,App Store
U000960,2025-11-01,US,iOS,Organic
U000961,2025-08-03,PL,Android,Referral
U000962,2025-09-22,DE,iOS,App Store
U000963,2026-06-16,ES,Android,Referral
U000964,2026-03-15,JP,PC,Google Ads
U000965,2025-08-29,BR,PC,Referral
U000966,2026-07-06,PL,Android,App Store
U000967,2025-10-11,US,Android,Organic
U000968,2026-03-01,PL,Android,Google Ads
U000969,2025-10-16,JP,iOS,TikTok
U000970,2025-09-03,US,Android,Organic
U000971,2026-04-22,GB,iOS,Google Ads
U000972,2026-05-01,IT,Android,Referral
U000973,2025-09-21,JP,iOS,Google Ads
U000974,2025-10-06,JP,Android,Google Ads
U000975,2025-11-07,FR,Android,Google Ads
U000976,2025-11-16,US,PC,Organic
U000977,2025-08-13,CA,Android,App Store
U000978,2026-01-06,CN,Android,App Store
U000979,2025-11-09,PL,Android,Referral
U000980,2025-08-24,US,PC,Google Ads
U000981,2025-11-14,FR,Android,Referral
U000982,2025-09-21,US,Android,YouTube
U000983,2025-09-15,KR,Android,YouTube
U000984,2026-04-15,FR,Android,TikTok
U000985,2025-10-25,PL,PC,Organic
U000986,2025-08-26,GB,Android,Google Ads
U000987,2025-08-04,PL,iOS,App Store
U000988,2025-08-17,JP,PC,TikTok
U000989,2025-08-05,US,Android,Organic
U000990,2025-09-18,JP,Android,Google Ads
U000991,2025-11-16,GB,Android,Referral
U000992,2025-11-12,JP,iOS,Organic
U000993,2026-03-27,JP,PC,Organic
U000994,2025-10-03,CA,PC,Referral
U000995,2025-08-05,US,iOS,Organic
U000996,2025-08-15,KR,Android,Organic
U000997,2025-08-10,CA,Android,Google Ads
U000998,2026-02-16,GB,Android,Google Ads
U000999,2025-08-01,BR,iOS,YouTube
U001000,2026-06-25,BR,PC,TikTok
U001001,2026-01-04,JP,PC,Organic
U001002,2026-03-21,CN,iOS,Referral
U001003,2025-07-28,CN,iOS,Organic
U001004,2025-07-25,DE,Android,Google Ads
U001005,2026-05-29,KR,PC,YouTube
U001006,2026-05-31,US,iOS,TikTok
U001007,2025-12-19,GB,Android,Referral
U001008,2026-03-13,US,Android,Organic
U001009,2026-02-06,DE,Android,Organic
U001010,2025-10-08,US,Android,YouTube
U001011,2025-08-17,ES,Android,Organic
U001012,2026-03-01,PL,Android,Google Ads
U001013,2026-05-27,FR,iOS,Organic
U001014,2026-03-12,JP,iOS,App Store
U001015,2025-11-28,KR,iOS,Organic
U001016,2025-08-25,GB,Android,TikTok
U001017,2026-04-28,FR,PC,Google Ads
U001018,2025-07-30,PL,Android,YouTube
U001019,2025-08-12,CN,iOS,Google Ads
U001020,2025-07-14,IT,iOS,Google Ads
U001021,2025-11-30,US,PC,Organic
U001022,2026-01-28,CN,Android,Organic
U001023,2025-09-04,JP,Android,App Store
U001024,2025-09-21,JP,PC,Google Ads
U001025,2025-07-18,FR,Android,TikTok
U001026,2025-10-19,US,iOS,App Store
U001027,2025-10-04,DE,Android,Organic
U001028,2026-05-03,KR,Android,TikTok
U001029,2025-12-04,US,PC,TikTok
U001030,2025-11-29,CA,PC,YouTube
U001031,2025-11-24,US,iOS,TikTok
U001032,2025-08-26,ES,Android,TikTok
U001033,2025-11-11,BR,Android,Google Ads
U001034,2025-10-21,CA,iOS,TikTok
U001035,2025-08-24,JP,iOS,YouTube
U001036,2025-10-18,FR,iOS,App Store
U001037,2025-08-18,FR,iOS,App Store
U001038,2026-05-09,JP,Android,Organic
U001039,2026-01-22,FR,Android,Google Ads
U001040,2025-10-03,GB,iOS,Organic
U001041,2026-02-19,FR,iOS,Organic
U001042,2026-02-12,CN,iOS,TikTok
U001043,2025-09-24,DE,Android,Organic
U001044,2025-12-12,PL,iOS,Google Ads
U001045,2025-11-22,CN,Android,Google Ads
U001046,2025-10-17,US,Android,TikTok
U001047,2026-01-28,FR,iOS,Google Ads
U001048,2025-08-24,BR,Android,TikTok
U001049,2025-09-26,CN,iOS,Referral
U001050,2025-11-08,JP,PC,Organic
U001051,2026-03-16,CN,Android,Organic
U001052,2026-05-31,DE,iOS,App Store
U001053,2025-12-15,ES,PC,Organic
U001054,2025-12-20,JP,Android,TikTok
U001055,2026-02-25,BR,Android,Referral
U001056,2025-09-22,PL,iOS,Organic
U001057,2026-02-22,DE,PC,Organic
U001058,2026-04-01,US,iOS,App Store
U001059,2026-04-04,DE,Android,TikTok
U001060,2025-11-22,BR,iOS,TikTok
U001061,2025-07-22,US,iOS,Organic
U001062,2026-06-10,CN,Android,YouTube
U001063,2026-05-05,US,PC,Google Ads
U001064,2026-06-26,KR,Android,TikTok
U001065,2026-01-16,BR,Android,YouTube
U001066,2025-08-05,KR,Android,Google Ads
U001067,2025-10-18,US,iOS,TikTok
U001068,2025-08-03,KR,iOS,Organic
U001069,2025-12-14,JP,PC,Organic
U001070,2025-12-12,US,Android,Organic
U001071,2026-02-09,US,Android,Referral
U001072,2026-02-03,US,PC,Google Ads
U001073,2026-07-09,ES,PC,YouTube
U001074,2025-08-09,CA,Android,Referral
U001075,2026-05-22,DE,Android,TikTok
U001076,2026-02-28,US,Android,Organic
U001077,2025-12-23,FR,iOS,Google Ads
U001078,2025-12-23,US,Android,Google Ads
U001079,2025-08-01,US,Android,YouTube
U001080,2025-10-08,ES,Android,Google Ads
U001081,2026-06-17,US,iOS,Google Ads
U001082,2025-08-11,US,iOS,TikTok
U001083,2025-08-11,US,Android,Organic
U001084,2025-12-30,BR,Android,TikTok
U001085,2026-04-06,US,Android,Google Ads
U001086,2025-08-28,CN,Android,Organic
U001087,2026-06-20,JP,Android,YouTube
U001088,2025-07-17,PL,iOS,Organic
U001089,2026-03-31,KR,iOS,Organic
U001090,2025-10-05,JP,Android,YouTube
U001091,2026-06-25,BR,iOS,Google Ads
U001092,2025-12-26,US,iOS,YouTube
U001093,2025-09-27,CN,Android,TikTok
U001094,2026-02-23,JP,Android,Organic
U001095,2026-02-08,CA,iOS,Referral
U001096,2025-07-15,BR,iOS,TikTok
U001097,2025-09-06,JP,iOS,YouTube
U001098,2026-04-30,JP,Android,YouTube
U001099,2025-10-18,ES,Android,App Store
U001100,2025-12-02,JP,PC,Referral
U001101,2026-02-20,KR,Android,Organic
U001102,2025-07-30,BR,Android,Google Ads
U001103,2026-03-03,KR,Andriod,Referral
U001104,2025-07-20,KR,Android,Organic
U001105,2025-11-17,CA,PC,Google Ads
U001106,2026-05-26,PL,Android,Google Ads
U001107,2025-11-09,US,PC,YouTube
U001108,2025-10-22,IT,PC,TikTok
U001109,2025-07-20,CN,Android,Referral
U001110,2026-05-05,KR,Android,Google Ads
U001111,2025-07-29,JP,Android,Organic
U001112,2026-05-18,US,Android,Google Ads
U001113,2026-01-17,JP,PC,Referral
U001114,2025-07-16,KR,iOS,Google Ads
U001115,2025-07-21,FR,Android,YouTube
U001116,2026-01-21,BR,PC,Referral
U001117,2025-10-30,KR,PC,TikTok
U001118,2025-11-15,JP,iOS,Google Ads
U001119,2025-08-11,US,iOS,Organic
U001120,2025-11-29,BR,PC,App Store
U001121,2026-04-30,FR,iOS,Organic
U001122,2025-08-03,KR,Android,Google Ads
U001123,2025-12-15,KR,iOS,TikTok
U001124,2025-09-20,CA,iOS,Google Ads
U001125,2025-11-30,GB,iOS,Organic
U001126,2026-04-04,IT,PC,Organic
U001127,2026-06-05,PL,iOS,Organic
U001128,2026-05-01,GB,iOS,TikTok
U001129,2025-12-04,US,Android,Google Ads
U001130,2026-06-29,KR,Android,Google Ads
U001131,2025-08-26,CN,iOS,Referral
U001132,2026-03-30,CN,Android,TikTok
U001133,2026-01-25,JP,iOS,Organic
U001134,2026-06-02,DE,Android,Organic
U001135,2025-09-12,CN,iOS,Google Ads
U001136,2025-11-18,PL,PC,Google Ads
U001137,2025-08-11,BR,Android,Referral
U001138,2025-07-18,FR,PC,Organic
U001139,2026-01-24,US,iOS,Organic
U001140,2026-03-28,JP,PC,Organic
U001141,2025-11-30,KR,PC,Google Ads
U001142,2025-10-20,PL,Android,Referral
U001143,2026-02-22,PL,Android,TikTok
U001144,2025-10-04,FR,iOS,YouTube
U001145,2025-11-23,US,Android,Google Ads
U001146,2025-11-28,CN,iOS,Google Ads
U001147,2025-10-11,JP,Android,Referral
U001148,2026-02-02,US,iOS,Referral
U001149,2026-01-18,JP,IOS,Google Ads
U001150,2026-03-29,US,iOS,Organic
U001151,2026-04-28,CA,PC,TikTok
U001152,2026-02-09,US,iOS,Referral
U001153,2025-10-28,JP,Android,Google Ads
U001154,2026-04-29,CA,Android,Organic
U001155,2026-01-03,ES,iOS,Google Ads
U001156,2025-07-28,CN,Android,Organic
U001157,2025-09-24,DE,Android,Organic
U001158,2025-11-22,KR,Android,Organic
U001159,2025-07-20,US,PC,TikTok
U001160,2025-07-14,CN,iOS,Organic
U001161,2025-07-16,BR,Android,Google Ads
U001162,2025-11-15,KR,iOS,Organic
U001163,2026-05-06,US,Android,Organic
U001164,2025-12-02,US,iOS,Organic
U001165,2026-03-10,FR,iOS,Google Ads
U001166,2026-06-08,CN,Android,Organic
U001167,2026-07-12,PL,Android,TikTok
U001168,2026-03-24,US,PC,Organic
U001169,2025-08-22,US,iOS,Organic
U001170,2026-03-14,US,iOS,Organic
U001171,2026-05-13,DE,Android,Google Ads
U001172,2025-07-13,ES,iOS,YouTube
U001173,2026-05-07,KR,Android,Referral
U001174,2025-07-23,BR,Android,Organic
U001175,2026-06-13,US,Android,Google Ads
U001176,2025-07-24,ES,iOS,YouTube
U001177,2025-07-18,BR,PC,Referral
U001178,2025-07-15,JP,Android,Organic
U001179,2025-08-08,GB,iOS,YouTube
U001180,2025-08-13,CN,iOS,Google Ads
U001181,2026-06-01,BR,iOS,Organic
U001182,2025-11-27,CA,iOS,YouTube
U001183,2026-03-27,KR,Android,Referral
U001184,2026-03-27,JP,Android,TikTok
U001185,2026-07-04,JP,Android,Referral
U001186,2026-04-26,JP,PC,YouTube
U001187,2026-06-28,GB,PC,Google Ads
U001188,2025-07-14,PL,Android,Google Ads
U001189,2025-10-20,CA,Android,Organic
U001190,2026-06-07,JP,iOS,Organic
U001191,2026-07-10,JP,PC,Organic
U001192,2025-07-28,IT,Android,Organic
U001193,2025-10-12,FR,PC,YouTube
U001194,2026-03-08,JP,Android,Google Ads
U001195,2025-07-25,KR,PC,Organic
U001196,2025-12-26,KR,PC,App Store
U001197,2025-08-27,CN,PC,Google Ads
U001198,2026-04-12,KR,iOS,App Store
U001199,2025-12-21,CN,Android,Organic
U001200,2025-09-11,KR,Android,Google Ads
U001201,2025-07-14,BR,iOS,App Store
U001202,2025-09-28,GB,iOS,Organic
U001203,2025-09-04,BR,Android,YouTube
U001204,2026-02-12,PL,Android,Organic
U001205,2026-03-17,US,iOS,Referral
U001206,2026-05-19,KR,iOS,Google Ads
U001207,2025-10-29,IT,iOS,Organic
U001208,2025-08-24,JP,PC,Google Ads
U001209,2025-07-13,KR,Android,App Store
U001210,2026-01-20,KR,Android,TikTok
U001211,2025-09-01,DE,iOS,Organic
U001212,2026-01-01,PL,Android,App Store
U001213,2025-07-22,DE,Android,TikTok
U001214,2026-07-09,US,PC,Organic
U001215,2026-01-18,PL,PC,TikTok
U001216,2025-11-27,KR,Android,App Store
U001217,2025-09-30,US,Android,Google Ads
U001218,2025-08-16,CN,PC,Organic
U001219,2025-10-18,FR,iOS,Google Ads
U001220,2025-11-27,US,iOS,TikTok
U001221,2026-01-31,CN,iOS,Organic
U001222,2025-08-04,IT,PC,Organic
U001223,2025-09-15,US,iOS,Google Ads
U001224,2025-08-06,DE,PC,YouTube
U001225,2025-08-24,US,PC,Google Ads
U001226,2025-07-26,US,Android,Referral
U001227,2025-11-30,KR,Android,Google Ads
U001228,2025-10-09,BR,iOS,YouTube
U001229,2026-07-10,US,Android,Google Ads
U001230,2025-11-03,GB,PC,Google Ads
